"agent","p_model","subject","model","competence_structure","scenario"
"Yb",1.28219073731591e-05,519,"Learning",1,2
"Xa",0.999477103616655,519,"Learning",1,3
"Ya",0.00052289638334454,519,"Learning",1,3
"Xb",0.999973454880635,519,"Learning",1,3
"Yb",2.65451193647258e-05,519,"Learning",1,3
"Xa",0.5,519,"Learning",2,1
"Ya",0.5,519,"Learning",2,1
"Xb",0.997198118258088,519,"Learning",2,1
"Yb",0.00280188174191198,519,"Learning",2,1
"Xa",0.5,519,"Learning",2,2
"Ya",0.5,519,"Learning",2,2
"Xb",0.999929646752586,519,"Learning",2,2
"Yb",7.03532474141465e-05,519,"Learning",2,2
"Xa",0.5,519,"Learning",2,3
"Ya",0.5,519,"Learning",2,3
"Xb",0.999477103616655,519,"Learning",2,3
"Yb",0.00052289638334454,519,"Learning",2,3
"Xa",0.997198118258088,519,"Learning",3,1
"Ya",0.00280188174191198,519,"Learning",3,1
"Xb",0.00052289638334454,519,"Learning",3,1
"Yb",0.999477103616655,519,"Learning",3,1
"Xa",0.881932239355812,519,"Learning",3,2
"Ya",0.118067760644188,519,"Learning",3,2
"Xb",1.28219073731591e-05,519,"Learning",3,2
"Yb",0.999987178092627,519,"Learning",3,2
"Xa",0.881932239355812,519,"Learning",3,3
"Ya",0.118067760644188,519,"Learning",3,3
"Xb",0.00074996248197851,519,"Learning",3,3
"Yb",0.999250037518021,519,"Learning",3,3
"Xa",0.932180280229945,519,"Planning",1,1
"Xb",0.0678197197700552,519,"Planning",1,1
"Ya",0.0678197197700552,519,"Planning",1,1
"Yb",0.932180280229945,519,"Planning",1,1
"Xa",0.932180280229945,519,"Planning",1,2
"Xb",0.0678197197700552,519,"Planning",1,2
"Ya",0.0678197197700552,519,"Planning",1,2
"Yb",0.932180280229945,519,"Planning",1,2
"Xa",0.722300661009636,519,"Planning",1,3
"Xb",0.277699338990364,519,"Planning",1,3
"Ya",0.277699338990364,519,"Planning",1,3
"Yb",0.722300661009636,519,"Planning",1,3
"Xa",0.437819776960725,519,"Planning",2,1
"Xb",0.562180223039275,519,"Planning",2,1
"Ya",0.562180223039275,519,"Planning",2,1
"Yb",0.437819776960725,519,"Planning",2,1
"Xa",0.437819776960725,519,"Planning",2,2
"Xb",0.562180223039275,519,"Planning",2,2
"Ya",0.562180223039275,519,"Planning",2,2
"Yb",0.437819776960725,519,"Planning",2,2
"Xa",0.471645848430458,519,"Planning",2,3
"Xb",0.528354151569542,519,"Planning",2,3
"Ya",0.528354151569542,519,"Planning",2,3
"Yb",0.471645848430458,519,"Planning",2,3
"Xa",0.999569723323416,519,"Planning",3,1
"Xb",0.00043027667658451,519,"Planning",3,1
"Ya",0.00043027667658451,519,"Planning",3,1
"Yb",0.999569723323416,519,"Planning",3,1
"Xa",0.932180280229945,519,"Planning",3,2
"Xb",0.0678197197700552,519,"Planning",3,2
"Ya",0.0678197197700552,519,"Planning",3,2
"Yb",0.932180280229945,519,"Planning",3,2
"Xa",0.932180280229945,519,"Planning",3,3
"Xb",0.0678197197700552,519,"Planning",3,3
"Ya",0.0678197197700552,519,"Planning",3,3
"Yb",0.932180280229945,519,"Planning",3,3
"Xa",0.5,520,"Equality",1,1
"Xb",0.5,520,"Equality",1,1
"Ya",0.5,520,"Equality",1,1
"Yb",0.5,520,"Equality",1,1
"Xa",0.5,520,"Equality",1,2
"Xb",0.5,520,"Equality",1,2
"Ya",0.5,520,"Equality",1,2
"Yb",0.5,520,"Equality",1,2
"Xa",0.5,520,"Equality",1,3
"Xb",0.5,520,"Equality",1,3
"Ya",0.5,520,"Equality",1,3
"Yb",0.5,520,"Equality",1,3
"Xa",0.5,520,"Equality",2,1
"Xb",0.5,520,"Equality",2,1
"Ya",0.5,520,"Equality",2,1
"Yb",0.5,520,"Equality",2,1
"Xa",0.5,520,"Equality",2,2
"Xb",0.5,520,"Equality",2,2
"Ya",0.5,520,"Equality",2,2
"Yb",0.5,520,"Equality",2,2
"Xa",0.5,520,"Equality",2,3
"Xb",0.5,520,"Equality",2,3
"Ya",0.5,520,"Equality",2,3
"Yb",0.5,520,"Equality",2,3
"Xa",0.5,520,"Equality",3,1
"Xb",0.5,520,"Equality",3,1
"Ya",0.5,520,"Equality",3,1
"Yb",0.5,520,"Equality",3,1
"Xa",0.5,520,"Equality",3,2
"Xb",0.5,520,"Equality",3,2
"Ya",0.5,520,"Equality",3,2
"Yb",0.5,520,"Equality",3,2
"Xa",0.5,520,"Equality",3,3
"Xb",0.5,520,"Equality",3,3
"Ya",0.5,520,"Equality",3,3
"Yb",0.5,520,"Equality",3,3
"Xa",1.10070480570186e-08,520,"Equity",1,1
"Ya",0.999999988992952,520,"Equity",1,1
"Xb",1.70589376648342e-11,520,"Equity",1,1
"Yb",0.999999999982941,520,"Equity",1,1
"Xa",4.32146524119845e-14,520,"Equity",1,2
"Ya",0.999999999999957,520,"Equity",1,2
"Xb",6.75186639969473e-17,520,"Equity",1,2
"Yb",1,520,"Equity",1,2
"Xa",1.70589376648342e-11,520,"Equity",1,3
"Ya",0.999999999982941,520,"Equity",1,3
"Xb",7.23417075052524e-16,520,"Equity",1,3
"Yb",0.999999999999999,520,"Equity",1,3
"Xa",0.5,520,"Equity",2,1
"Ya",0.5,520,"Equity",2,1
"Xb",1.10070480570186e-08,520,"Equity",2,1
"Yb",0.999999988992952,520,"Equity",2,1
"Xa",0.5,520,"Equity",2,2
"Ya",0.5,520,"Equity",2,2
"Xb",4.32146524119846e-14,520,"Equity",2,2
"Yb",0.999999999999957,520,"Equity",2,2
"Xa",0.5,520,"Equity",2,3
"Ya",0.5,520,"Equity",2,3
"Xb",1.70589376648341e-11,520,"Equity",2,3
"Yb",0.999999999982941,520,"Equity",2,3
"Xa",1.10070480570186e-08,520,"Equity",3,1
"Ya",0.999999988992952,520,"Equity",3,1
"Xb",0.999999999982941,520,"Equity",3,1
"Yb",1.70589376648342e-11,520,"Equity",3,1
"Xa",0.00341072677254412,520,"Equity",3,2
"Ya",0.996589273227456,520,"Equity",3,2
"Xb",1,520,"Equity",3,2
"Yb",6.75186639969474e-17,520,"Equity",3,2
"Xa",0.00341072677254412,520,"Equity",3,3
"Ya",0.996589273227456,520,"Equity",3,3
"Xb",0.999999999857604,520,"Equity",3,3
"Yb",1.42396440189007e-10,520,"Equity",3,3
"Xa",0.5,520,"Exploitation",1,1
"Ya",0.5,520,"Exploitation",1,1
"Xb",0.5,520,"Exploitation",1,1
"Yb",0.5,520,"Exploitation",1,1
"Xa",0.5,520,"Exploitation",1,2
"Ya",0.5,520,"Exploitation",1,2
"Xb",0.5,520,"Exploitation",1,2
"Yb",0.5,520,"Exploitation",1,2
"Xa",0.5,520,"Exploitation",1,3
"Ya",0.5,520,"Exploitation",1,3
"Xb",0.5,520,"Exploitation",1,3
"Yb",0.5,520,"Exploitation",1,3
"Xa",0.5,520,"Exploitation",2,1
"Ya",0.5,520,"Exploitation",2,1
"Xb",0.5,520,"Exploitation",2,1
"Yb",0.5,520,"Exploitation",2,1
"Xa",0.5,520,"Exploitation",2,2
"Ya",0.5,520,"Exploitation",2,2
"Xb",0.5,520,"Exploitation",2,2
"Yb",0.5,520,"Exploitation",2,2
"Xa",0.5,520,"Exploitation",2,3
"Ya",0.5,520,"Exploitation",2,3
"Xb",0.5,520,"Exploitation",2,3
"Yb",0.5,520,"Exploitation",2,3
"Xa",0.5,520,"Exploitation",3,1
"Ya",0.5,520,"Exploitation",3,1
"Xb",0.5,520,"Exploitation",3,1
"Yb",0.5,520,"Exploitation",3,1
"Xa",0.5,520,"Exploitation",3,2
"Ya",0.5,520,"Exploitation",3,2
"Xb",0.5,520,"Exploitation",3,2
"Yb",0.5,520,"Exploitation",3,2
"Xa",0.5,520,"Exploitation",3,3
"Ya",0.5,520,"Exploitation",3,3
"Xb",0.5,520,"Exploitation",3,3
"Yb",0.5,520,"Exploitation",3,3
"Xa",0.5,520,"General",1,1
"Ya",0.5,520,"General",1,1
"Xb",0.5,520,"General",1,1
"Yb",0.5,520,"General",1,1
"Xa",0.5,520,"General",1,2
"Ya",0.5,520,"General",1,2
"Xb",0.5,520,"General",1,2
"Yb",0.5,520,"General",1,2
"Xa",0.5,520,"General",1,3
"Ya",0.5,520,"General",1,3
"Xb",0.5,520,"General",1,3
"Yb",0.5,520,"General",1,3
"Xa",0.5,520,"General",2,1
"Ya",0.5,520,"General",2,1
"Xb",0.5,520,"General",2,1
"Yb",0.5,520,"General",2,1
"Xa",0.5,520,"General",2,2
"Ya",0.5,520,"General",2,2
"Xb",0.5,520,"General",2,2
"Yb",0.5,520,"General",2,2
"Xa",0.5,520,"General",2,3
"Ya",0.5,520,"General",2,3
"Xb",0.5,520,"General",2,3
"Yb",0.5,520,"General",2,3
"Xa",0.5,520,"General",3,1
"Ya",0.5,520,"General",3,1
"Xb",0.5,520,"General",3,1
"Yb",0.5,520,"General",3,1
"Xa",0.5,520,"General",3,2
"Ya",0.5,520,"General",3,2
"Xb",0.5,520,"General",3,2
"Yb",0.5,520,"General",3,2
"Xa",0.5,520,"General",3,3
"Ya",0.5,520,"General",3,3
"Xb",0.5,520,"General",3,3
"Yb",0.5,520,"General",3,3
"Xa",0.997198118258088,520,"Learning",1,1
"Ya",0.00280188174191198,520,"Learning",1,1
"Xb",0.999477103616655,520,"Learning",1,1
"Yb",0.00052289638334454,520,"Learning",1,1
"Xa",0.999929646752586,520,"Learning",1,2
"Ya",7.03532474141465e-05,520,"Learning",1,2
"Xb",0.999987178092627,520,"Learning",1,2
"Yb",1.28219073731591e-05,520,"Learning",1,2
"Xa",0.999477103616655,520,"Learning",1,3
"Ya",0.00052289638334454,520,"Learning",1,3
"Xb",0.999973454880635,520,"Learning",1,3
"Yb",2.65451193647258e-05,520,"Learning",1,3
"Xa",0.5,520,"Learning",2,1
"Ya",0.5,520,"Learning",2,1
"Xb",0.997198118258088,520,"Learning",2,1
"Yb",0.00280188174191198,520,"Learning",2,1
"Xa",0.5,520,"Learning",2,2
"Ya",0.5,520,"Learning",2,2
"Xb",0.999929646752586,520,"Learning",2,2
"Yb",7.03532474141465e-05,520,"Learning",2,2
"Xa",0.5,520,"Learning",2,3
"Ya",0.5,520,"Learning",2,3
"Xb",0.999477103616655,520,"Learning",2,3
"Yb",0.00052289638334454,520,"Learning",2,3
"Xa",0.997198118258088,520,"Learning",3,1
"Ya",0.00280188174191198,520,"Learning",3,1
"Xb",0.00052289638334454,520,"Learning",3,1
"Yb",0.999477103616655,520,"Learning",3,1
"Xa",0.881932239355812,520,"Learning",3,2
"Ya",0.118067760644188,520,"Learning",3,2
"Xb",1.28219073731591e-05,520,"Learning",3,2
"Yb",0.999987178092627,520,"Learning",3,2
"Xa",0.881932239355812,520,"Learning",3,3
"Ya",0.118067760644188,520,"Learning",3,3
"Xb",0.00074996248197851,520,"Learning",3,3
"Yb",0.999250037518021,520,"Learning",3,3
"Xa",0.932180280229945,520,"Planning",1,1
"Xb",0.0678197197700552,520,"Planning",1,1
"Ya",0.0678197197700552,520,"Planning",1,1
"Yb",0.932180280229945,520,"Planning",1,1
"Xa",0.932180280229945,520,"Planning",1,2
"Xb",0.0678197197700552,520,"Planning",1,2
"Ya",0.0678197197700552,520,"Planning",1,2
"Yb",0.932180280229945,520,"Planning",1,2
"Xa",0.722300661009636,520,"Planning",1,3
"Xb",0.277699338990364,520,"Planning",1,3
"Ya",0.277699338990364,520,"Planning",1,3
"Yb",0.722300661009636,520,"Planning",1,3
"Xa",0.437819776960725,520,"Planning",2,1
"Xb",0.562180223039275,520,"Planning",2,1
"Ya",0.562180223039275,520,"Planning",2,1
"Yb",0.437819776960725,520,"Planning",2,1
"Xa",0.437819776960725,520,"Planning",2,2
"Xb",0.562180223039275,520,"Planning",2,2
"Ya",0.562180223039275,520,"Planning",2,2
"Yb",0.437819776960725,520,"Planning",2,2
"Xa",0.471645848430458,520,"Planning",2,3
"Xb",0.528354151569542,520,"Planning",2,3
"Ya",0.528354151569542,520,"Planning",2,3
"Yb",0.471645848430458,520,"Planning",2,3
"Xa",0.999569723323416,520,"Planning",3,1
"Xb",0.00043027667658451,520,"Planning",3,1
"Ya",0.00043027667658451,520,"Planning",3,1
"Yb",0.999569723323416,520,"Planning",3,1
"Xa",0.932180280229945,520,"Planning",3,2
"Xb",0.0678197197700552,520,"Planning",3,2
"Ya",0.0678197197700552,520,"Planning",3,2
"Yb",0.932180280229945,520,"Planning",3,2
"Xa",0.932180280229945,520,"Planning",3,3
"Xb",0.0678197197700552,520,"Planning",3,3
"Ya",0.0678197197700552,520,"Planning",3,3
"Yb",0.932180280229945,520,"Planning",3,3
"Xa",0.5,521,"Equality",1,1
"Xb",0.5,521,"Equality",1,1
"Ya",0.5,521,"Equality",1,1
"Yb",0.5,521,"Equality",1,1
"Xa",0.5,521,"Equality",1,2
"Xb",0.5,521,"Equality",1,2
"Ya",0.5,521,"Equality",1,2
"Yb",0.5,521,"Equality",1,2
"Xa",0.5,521,"Equality",1,3
"Xb",0.5,521,"Equality",1,3
"Ya",0.5,521,"Equality",1,3
"Yb",0.5,521,"Equality",1,3
"Xa",0.5,521,"Equality",2,1
"Xb",0.5,521,"Equality",2,1
"Ya",0.5,521,"Equality",2,1
"Yb",0.5,521,"Equality",2,1
"Xa",0.5,521,"Equality",2,2
"Xb",0.5,521,"Equality",2,2
"Ya",0.5,521,"Equality",2,2
"Yb",0.5,521,"Equality",2,2
"Xa",0.5,521,"Equality",2,3
"Xb",0.5,521,"Equality",2,3
"Ya",0.5,521,"Equality",2,3
"Yb",0.5,521,"Equality",2,3
"Xa",0.5,521,"Equality",3,1
"Xb",0.5,521,"Equality",3,1
"Ya",0.5,521,"Equality",3,1
"Yb",0.5,521,"Equality",3,1
"Xa",0.5,521,"Equality",3,2
"Xb",0.5,521,"Equality",3,2
"Ya",0.5,521,"Equality",3,2
"Yb",0.5,521,"Equality",3,2
"Xa",0.5,521,"Equality",3,3
"Xb",0.5,521,"Equality",3,3
"Ya",0.5,521,"Equality",3,3
"Yb",0.5,521,"Equality",3,3
"Xa",1.10070480570186e-08,521,"Equity",1,1
"Ya",0.999999988992952,521,"Equity",1,1
"Xb",1.70589376648342e-11,521,"Equity",1,1
"Yb",0.999999999982941,521,"Equity",1,1
"Xa",4.32146524119845e-14,521,"Equity",1,2
"Ya",0.999999999999957,521,"Equity",1,2
"Xb",6.75186639969473e-17,521,"Equity",1,2
"Yb",1,521,"Equity",1,2
"Xa",1.70589376648342e-11,521,"Equity",1,3
"Ya",0.999999999982941,521,"Equity",1,3
"Xb",7.23417075052524e-16,521,"Equity",1,3
"Yb",0.999999999999999,521,"Equity",1,3
"Xa",0.5,521,"Equity",2,1
"Ya",0.5,521,"Equity",2,1
"Xb",1.10070480570186e-08,521,"Equity",2,1
"Yb",0.999999988992952,521,"Equity",2,1
"Xa",0.5,521,"Equity",2,2
"Ya",0.5,521,"Equity",2,2
"Xb",4.32146524119846e-14,521,"Equity",2,2
"Yb",0.999999999999957,521,"Equity",2,2
"Xa",0.5,521,"Equity",2,3
"Ya",0.5,521,"Equity",2,3
"Xb",1.70589376648341e-11,521,"Equity",2,3
"Yb",0.999999999982941,521,"Equity",2,3
"Xa",1.10070480570186e-08,521,"Equity",3,1
"Ya",0.999999988992952,521,"Equity",3,1
"Xb",0.999999999982941,521,"Equity",3,1
"Yb",1.70589376648342e-11,521,"Equity",3,1
"Xa",0.00341072677254412,521,"Equity",3,2
"Ya",0.996589273227456,521,"Equity",3,2
"Xb",1,521,"Equity",3,2
"Yb",6.75186639969474e-17,521,"Equity",3,2
"Xa",0.00341072677254412,521,"Equity",3,3
"Ya",0.996589273227456,521,"Equity",3,3
"Xb",0.999999999857604,521,"Equity",3,3
"Yb",1.42396440189007e-10,521,"Equity",3,3
"Xa",0.5,521,"Exploitation",1,1
"Ya",0.5,521,"Exploitation",1,1
"Xb",0.5,521,"Exploitation",1,1
"Yb",0.5,521,"Exploitation",1,1
"Xa",0.5,521,"Exploitation",1,2
"Ya",0.5,521,"Exploitation",1,2
"Xb",0.5,521,"Exploitation",1,2
"Yb",0.5,521,"Exploitation",1,2
"Xa",0.5,521,"Exploitation",1,3
"Ya",0.5,521,"Exploitation",1,3
"Xb",0.5,521,"Exploitation",1,3
"Yb",0.5,521,"Exploitation",1,3
"Xa",0.5,521,"Exploitation",2,1
"Ya",0.5,521,"Exploitation",2,1
"Xb",0.5,521,"Exploitation",2,1
"Yb",0.5,521,"Exploitation",2,1
"Xa",0.5,521,"Exploitation",2,2
"Ya",0.5,521,"Exploitation",2,2
"Xb",0.5,521,"Exploitation",2,2
"Yb",0.5,521,"Exploitation",2,2
"Xa",0.5,521,"Exploitation",2,3
"Ya",0.5,521,"Exploitation",2,3
"Xb",0.5,521,"Exploitation",2,3
"Yb",0.5,521,"Exploitation",2,3
"Xa",0.5,521,"Exploitation",3,1
"Ya",0.5,521,"Exploitation",3,1
"Xb",0.5,521,"Exploitation",3,1
"Yb",0.5,521,"Exploitation",3,1
"Xa",0.5,521,"Exploitation",3,2
"Ya",0.5,521,"Exploitation",3,2
"Xb",0.5,521,"Exploitation",3,2
"Yb",0.5,521,"Exploitation",3,2
"Xa",0.5,521,"Exploitation",3,3
"Ya",0.5,521,"Exploitation",3,3
"Xb",0.5,521,"Exploitation",3,3
"Yb",0.5,521,"Exploitation",3,3
"Xa",0.5,521,"General",1,1
"Ya",0.5,521,"General",1,1
"Xb",0.5,521,"General",1,1
"Yb",0.5,521,"General",1,1
"Xa",0.5,521,"General",1,2
"Ya",0.5,521,"General",1,2
"Xb",0.5,521,"General",1,2
"Yb",0.5,521,"General",1,2
"Xa",0.5,521,"General",1,3
"Ya",0.5,521,"General",1,3
"Xb",0.5,521,"General",1,3
"Yb",0.5,521,"General",1,3
"Xa",0.5,521,"General",2,1
"Ya",0.5,521,"General",2,1
"Xb",0.5,521,"General",2,1
"Yb",0.5,521,"General",2,1
"Xa",0.5,521,"General",2,2
"Ya",0.5,521,"General",2,2
"Xb",0.5,521,"General",2,2
"Yb",0.5,521,"General",2,2
"Xa",0.5,521,"General",2,3
"Ya",0.5,521,"General",2,3
"Xb",0.5,521,"General",2,3
"Yb",0.5,521,"General",2,3
"Xa",0.5,521,"General",3,1
"Ya",0.5,521,"General",3,1
"Xb",0.5,521,"General",3,1
"Yb",0.5,521,"General",3,1
"Xa",0.5,521,"General",3,2
"Ya",0.5,521,"General",3,2
"Xb",0.5,521,"General",3,2
"Yb",0.5,521,"General",3,2
"Xa",0.5,521,"General",3,3
"Ya",0.5,521,"General",3,3
"Xb",0.5,521,"General",3,3
"Yb",0.5,521,"General",3,3
"Xa",0.981303081935639,521,"Learning",1,1
"Ya",0.0186969180643611,521,"Learning",1,1
"Xb",0.993631524588742,521,"Learning",1,1
"Yb",0.00636847541125832,521,"Learning",1,1
"Xa",0.99835390699198,521,"Learning",1,2
"Ya",0.00164609300802048,521,"Learning",1,2
"Xb",0.999457546288754,521,"Learning",1,2
"Yb",0.00054245371124643,521,"Learning",1,2
"Xa",0.993631524588742,521,"Learning",1,3
"Ya",0.00636847541125832,521,"Learning",1,3
"Xb",0.999118015286988,521,"Learning",1,3
"Yb",0.00088198471301257,521,"Learning",1,3
"Xa",0.5,521,"Learning",2,1
"Ya",0.5,521,"Learning",2,1
"Xb",0.981303081935639,521,"Learning",2,1
"Yb",0.0186969180643611,521,"Learning",2,1
"Xa",0.5,521,"Learning",2,2
"Ya",0.5,521,"Learning",2,2
"Xb",0.99835390699198,521,"Learning",2,2
"Yb",0.00164609300802048,521,"Learning",2,2
"Xa",0.5,521,"Learning",2,3
"Ya",0.5,521,"Learning",2,3
"Xb",0.993631524588742,521,"Learning",2,3
"Yb",0.00636847541125832,521,"Learning",2,3
"Xa",0.981303081935639,521,"Learning",3,1
"Ya",0.0186969180643611,521,"Learning",3,1
"Xb",0.00636847541125832,521,"Learning",3,1
"Yb",0.993631524588742,521,"Learning",3,1
"Xa",0.796984709508286,521,"Learning",3,2
"Ya",0.203015290491714,521,"Learning",3,2
"Xb",0.00054245371124643,521,"Learning",3,2
"Yb",0.999457546288754,521,"Learning",3,2
"Xa",0.796984709508286,521,"Learning",3,3
"Ya",0.203015290491714,521,"Learning",3,3
"Xb",0.00791896232548464,521,"Learning",3,3
"Yb",0.992081037674515,521,"Learning",3,3
"Xa",0.932180280229945,521,"Planning",1,1
"Xb",0.0678197197700552,521,"Planning",1,1
"Ya",0.0678197197700552,521,"Planning",1,1
"Yb",0.932180280229945,521,"Planning",1,1
"Xa",0.932180280229945,521,"Planning",1,2
"Xb",0.0678197197700552,521,"Planning",1,2
"Ya",0.0678197197700552,521,"Planning",1,2
"Yb",0.932180280229945,521,"Planning",1,2
"Xa",0.722300661009636,521,"Planning",1,3
"Xb",0.277699338990364,521,"Planning",1,3
"Ya",0.277699338990364,521,"Planning",1,3
"Yb",0.722300661009636,521,"Planning",1,3
"Xa",0.437819776960725,521,"Planning",2,1
"Xb",0.562180223039275,521,"Planning",2,1
"Ya",0.562180223039275,521,"Planning",2,1
"Yb",0.437819776960725,521,"Planning",2,1
"Xa",0.437819776960725,521,"Planning",2,2
"Xb",0.562180223039275,521,"Planning",2,2
"Ya",0.562180223039275,521,"Planning",2,2
"Yb",0.437819776960725,521,"Planning",2,2
"Xa",0.471645848430458,521,"Planning",2,3
"Xb",0.528354151569542,521,"Planning",2,3
"Ya",0.528354151569542,521,"Planning",2,3
"Yb",0.471645848430458,521,"Planning",2,3
"Xa",0.999569723323416,521,"Planning",3,1
"Xb",0.00043027667658451,521,"Planning",3,1
"Ya",0.00043027667658451,521,"Planning",3,1
"Yb",0.999569723323416,521,"Planning",3,1
"Xa",0.932180280229945,521,"Planning",3,2
"Xb",0.0678197197700552,521,"Planning",3,2
"Ya",0.0678197197700552,521,"Planning",3,2
"Yb",0.932180280229945,521,"Planning",3,2
"Xa",0.932180280229945,521,"Planning",3,3
"Xb",0.0678197197700552,521,"Planning",3,3
"Ya",0.0678197197700552,521,"Planning",3,3
"Yb",0.932180280229945,521,"Planning",3,3
"Xa",0.5,522,"Equality",1,1
"Xb",0.5,522,"Equality",1,1
"Ya",0.5,522,"Equality",1,1
"Yb",0.5,522,"Equality",1,1
"Xa",0.5,522,"Equality",1,2
"Xb",0.5,522,"Equality",1,2
"Ya",0.5,522,"Equality",1,2
"Yb",0.5,522,"Equality",1,2
"Xa",0.5,522,"Equality",1,3
"Xb",0.5,522,"Equality",1,3
"Ya",0.5,522,"Equality",1,3
"Yb",0.5,522,"Equality",1,3
"Xa",0.5,522,"Equality",2,1
"Xb",0.5,522,"Equality",2,1
"Ya",0.5,522,"Equality",2,1
"Yb",0.5,522,"Equality",2,1
"Xa",0.5,522,"Equality",2,2
"Xb",0.5,522,"Equality",2,2
"Ya",0.5,522,"Equality",2,2
"Yb",0.5,522,"Equality",2,2
"Xa",0.5,522,"Equality",2,3
"Xb",0.5,522,"Equality",2,3
"Ya",0.5,522,"Equality",2,3
"Yb",0.5,522,"Equality",2,3
"Xa",0.5,522,"Equality",3,1
"Xb",0.5,522,"Equality",3,1
"Ya",0.5,522,"Equality",3,1
"Yb",0.5,522,"Equality",3,1
"Xa",0.5,522,"Equality",3,2
"Xb",0.5,522,"Equality",3,2
"Ya",0.5,522,"Equality",3,2
"Yb",0.5,522,"Equality",3,2
"Xa",0.5,522,"Equality",3,3
"Xb",0.5,522,"Equality",3,3
"Ya",0.5,522,"Equality",3,3
"Yb",0.5,522,"Equality",3,3
"Xa",0.5,522,"Equity",1,1
"Ya",0.5,522,"Equity",1,1
"Xb",0.5,522,"Equity",1,1
"Yb",0.5,522,"Equity",1,1
"Xa",0.5,522,"Equity",1,2
"Ya",0.5,522,"Equity",1,2
"Xb",0.5,522,"Equity",1,2
"Yb",0.5,522,"Equity",1,2
"Xa",0.5,522,"Equity",1,3
"Ya",0.5,522,"Equity",1,3
"Xb",0.5,522,"Equity",1,3
"Yb",0.5,522,"Equity",1,3
"Xa",0.5,522,"Equity",2,1
"Ya",0.5,522,"Equity",2,1
"Xb",0.5,522,"Equity",2,1
"Yb",0.5,522,"Equity",2,1
"Xa",0.5,522,"Equity",2,2
"Ya",0.5,522,"Equity",2,2
"Xb",0.5,522,"Equity",2,2
"Yb",0.5,522,"Equity",2,2
"Xa",0.5,522,"Equity",2,3
"Ya",0.5,522,"Equity",2,3
"Xb",0.5,522,"Equity",2,3
"Yb",0.5,522,"Equity",2,3
"Xa",0.5,522,"Equity",3,1
"Ya",0.5,522,"Equity",3,1
"Xb",0.5,522,"Equity",3,1
"Yb",0.5,522,"Equity",3,1
"Xa",0.5,522,"Equity",3,2
"Ya",0.5,522,"Equity",3,2
"Xb",0.5,522,"Equity",3,2
"Yb",0.5,522,"Equity",3,2
"Xa",0.5,522,"Equity",3,3
"Ya",0.5,522,"Equity",3,3
"Xb",0.5,522,"Equity",3,3
"Yb",0.5,522,"Equity",3,3
"Xa",0.999999988992952,522,"Exploitation",1,1
"Ya",1.10070480570186e-08,522,"Exploitation",1,1
"Xb",0.999999999982941,522,"Exploitation",1,1
"Yb",1.70589376648342e-11,522,"Exploitation",1,1
"Xa",0.999999999999957,522,"Exploitation",1,2
"Ya",4.32146524119846e-14,522,"Exploitation",1,2
"Xb",1,522,"Exploitation",1,2
"Yb",6.75186639969474e-17,522,"Exploitation",1,2
"Xa",0.999999999982941,522,"Exploitation",1,3
"Ya",1.70589376648341e-11,522,"Exploitation",1,3
"Xb",0.999999999999999,522,"Exploitation",1,3
"Yb",7.23417075052524e-16,522,"Exploitation",1,3
"Xa",0.5,522,"Exploitation",2,1
"Ya",0.5,522,"Exploitation",2,1
"Xb",0.999999988992952,522,"Exploitation",2,1
"Yb",1.10070480570186e-08,522,"Exploitation",2,1
"Xa",0.5,522,"Exploitation",2,2
"Ya",0.5,522,"Exploitation",2,2
"Xb",0.999999999999957,522,"Exploitation",2,2
"Yb",4.32146524119846e-14,522,"Exploitation",2,2
"Xa",0.5,522,"Exploitation",2,3
"Ya",0.5,522,"Exploitation",2,3
"Xb",0.999999999982941,522,"Exploitation",2,3
"Yb",1.70589376648341e-11,522,"Exploitation",2,3
"Xa",0.999999988992952,522,"Exploitation",3,1
"Ya",1.10070480570186e-08,522,"Exploitation",3,1
"Xb",1.70589376648342e-11,522,"Exploitation",3,1
"Yb",0.999999999982941,522,"Exploitation",3,1
"Xa",0.996589273227456,522,"Exploitation",3,2
"Ya",0.00341072677254411,522,"Exploitation",3,2
"Xb",6.75186639969474e-17,522,"Exploitation",3,2
"Yb",1,522,"Exploitation",3,2
"Xa",0.996589273227456,522,"Exploitation",3,3
"Ya",0.00341072677254411,522,"Exploitation",3,3
"Xb",1.42396440189007e-10,522,"Exploitation",3,3
"Yb",0.999999999857604,522,"Exploitation",3,3
"Xa",0.5,522,"General",1,1
"Ya",0.5,522,"General",1,1
"Xb",0.5,522,"General",1,1
"Yb",0.5,522,"General",1,1
"Xa",0.5,522,"General",1,2
"Ya",0.5,522,"General",1,2
"Xb",0.5,522,"General",1,2
"Yb",0.5,522,"General",1,2
"Xa",0.5,522,"General",1,3
"Ya",0.5,522,"General",1,3
"Xb",0.5,522,"General",1,3
"Yb",0.5,522,"General",1,3
"Xa",0.5,522,"General",2,1
"Ya",0.5,522,"General",2,1
"Xb",0.5,522,"General",2,1
"Yb",0.5,522,"General",2,1
"Xa",0.5,522,"General",2,2
"Ya",0.5,522,"General",2,2
"Xb",0.5,522,"General",2,2
"Yb",0.5,522,"General",2,2
"Xa",0.5,522,"General",2,3
"Ya",0.5,522,"General",2,3
"Xb",0.5,522,"General",2,3
"Yb",0.5,522,"General",2,3
"Xa",0.5,522,"General",3,1
"Ya",0.5,522,"General",3,1
"Xb",0.5,522,"General",3,1
"Yb",0.5,522,"General",3,1
