"agent","p_model","subject","model","competence_structure","scenario"
"Ya",0.5,4,"Planning",2,2
"Xb",1,4,"Planning",2,2
"Yb",3.16982180827035e-50,4,"Planning",2,2
"Xa",0.5,4,"Planning",2,3
"Ya",0.5,4,"Planning",2,3
"Xb",1,4,"Planning",2,3
"Yb",9.00233637791466e-42,4,"Planning",2,3
"Xa",1,4,"Planning",3,1
"Ya",1.64130412551035e-28,4,"Planning",3,1
"Xb",9.00233637791464e-42,4,"Planning",3,1
"Yb",1,4,"Planning",3,1
"Xa",0.99999914057815,4,"Planning",3,2
"Ya",8.59421849789669e-07,4,"Planning",3,2
"Xb",1.75257672496481e-63,4,"Planning",3,2
"Yb",1,4,"Planning",3,2
"Xa",0.99999914057815,4,"Planning",3,3
"Ya",8.59421849789669e-07,4,"Planning",3,3
"Xb",6.41758272391955e-35,4,"Planning",3,3
"Yb",1,4,"Planning",3,3
"Xa",0.5,5,"Equality",1,1
"Xb",0.5,5,"Equality",1,1
"Ya",0.5,5,"Equality",1,1
"Yb",0.5,5,"Equality",1,1
"Xa",0.5,5,"Equality",1,2
"Xb",0.5,5,"Equality",1,2
"Ya",0.5,5,"Equality",1,2
"Yb",0.5,5,"Equality",1,2
"Xa",0.5,5,"Equality",1,3
"Xb",0.5,5,"Equality",1,3
"Ya",0.5,5,"Equality",1,3
"Yb",0.5,5,"Equality",1,3
"Xa",0.5,5,"Equality",2,1
"Xb",0.5,5,"Equality",2,1
"Ya",0.5,5,"Equality",2,1
"Yb",0.5,5,"Equality",2,1
"Xa",0.5,5,"Equality",2,2
"Xb",0.5,5,"Equality",2,2
"Ya",0.5,5,"Equality",2,2
"Yb",0.5,5,"Equality",2,2
"Xa",0.5,5,"Equality",2,3
"Xb",0.5,5,"Equality",2,3
"Ya",0.5,5,"Equality",2,3
"Yb",0.5,5,"Equality",2,3
"Xa",0.5,5,"Equality",3,1
"Xb",0.5,5,"Equality",3,1
"Ya",0.5,5,"Equality",3,1
"Yb",0.5,5,"Equality",3,1
"Xa",0.5,5,"Equality",3,2
"Xb",0.5,5,"Equality",3,2
"Ya",0.5,5,"Equality",3,2
"Yb",0.5,5,"Equality",3,2
"Xa",0.5,5,"Equality",3,3
"Xb",0.5,5,"Equality",3,3
"Ya",0.5,5,"Equality",3,3
"Yb",0.5,5,"Equality",3,3
"Xa",0.5,5,"Equity",1,1
"Ya",0.5,5,"Equity",1,1
"Xb",0.5,5,"Equity",1,1
"Yb",0.5,5,"Equity",1,1
"Xa",0.5,5,"Equity",1,2
"Ya",0.5,5,"Equity",1,2
"Xb",0.5,5,"Equity",1,2
"Yb",0.5,5,"Equity",1,2
"Xa",0.5,5,"Equity",1,3
"Ya",0.5,5,"Equity",1,3
"Xb",0.5,5,"Equity",1,3
"Yb",0.5,5,"Equity",1,3
"Xa",0.5,5,"Equity",2,1
"Ya",0.5,5,"Equity",2,1
"Xb",0.5,5,"Equity",2,1
"Yb",0.5,5,"Equity",2,1
"Xa",0.5,5,"Equity",2,2
"Ya",0.5,5,"Equity",2,2
"Xb",0.5,5,"Equity",2,2
"Yb",0.5,5,"Equity",2,2
"Xa",0.5,5,"Equity",2,3
"Ya",0.5,5,"Equity",2,3
"Xb",0.5,5,"Equity",2,3
"Yb",0.5,5,"Equity",2,3
"Xa",0.5,5,"Equity",3,1
"Ya",0.5,5,"Equity",3,1
"Xb",0.5,5,"Equity",3,1
"Yb",0.5,5,"Equity",3,1
"Xa",0.5,5,"Equity",3,2
"Ya",0.5,5,"Equity",3,2
"Xb",0.5,5,"Equity",3,2
"Yb",0.5,5,"Equity",3,2
"Xa",0.5,5,"Equity",3,3
"Ya",0.5,5,"Equity",3,3
"Xb",0.5,5,"Equity",3,3
"Yb",0.5,5,"Equity",3,3
"Xa",0.999999999984739,5,"Exploitation",1,1
"Ya",1.52610694623426e-11,5,"Exploitation",1,1
"Xb",0.999999999999999,5,"Exploitation",1,1
"Yb",1.10502910110208e-15,5,"Exploitation",1,1
"Xa",1,5,"Exploitation",1,2
"Ya",3.97058553348475e-19,5,"Exploitation",1,2
"Xb",1,5,"Exploitation",1,2
"Yb",2.92574739410476e-23,5,"Exploitation",1,2
"Xa",0.999999999999999,5,"Exploitation",1,3
"Ya",1.10502910110208e-15,5,"Exploitation",1,3
"Xb",1,5,"Exploitation",1,3
"Yb",7.69451694366222e-22,5,"Exploitation",1,3
"Xa",0.5,5,"Exploitation",2,1
"Ya",0.5,5,"Exploitation",2,1
"Xb",0.999999999984739,5,"Exploitation",2,1
"Yb",1.52610694623426e-11,5,"Exploitation",2,1
"Xa",0.5,5,"Exploitation",2,2
"Ya",0.5,5,"Exploitation",2,2
"Xb",1,5,"Exploitation",2,2
"Yb",3.97058553348475e-19,5,"Exploitation",2,2
"Xa",0.5,5,"Exploitation",2,3
"Ya",0.5,5,"Exploitation",2,3
"Xb",0.999999999999999,5,"Exploitation",2,3
"Yb",1.10502910110208e-15,5,"Exploitation",2,3
"Xa",0.999999999984739,5,"Exploitation",3,1
"Ya",1.52610694623427e-11,5,"Exploitation",3,1
"Xb",1.10502910110208e-15,5,"Exploitation",3,1
"Yb",0.999999999999999,5,"Exploitation",3,1
"Xa",0.999313937915588,5,"Exploitation",3,2
"Ya",0.0006860620844116,5,"Exploitation",3,2
"Xb",2.92574739410476e-23,5,"Exploitation",3,2
"Yb",1,5,"Exploitation",3,2
"Xa",0.999313937915588,5,"Exploitation",3,3
"Ya",0.0006860620844116,5,"Exploitation",3,3
"Xb",4.463725650854e-14,5,"Exploitation",3,3
"Yb",0.999999999999955,5,"Exploitation",3,3
"Xa",0.5,5,"General",1,1
"Ya",0.5,5,"General",1,1
"Xb",0.5,5,"General",1,1
"Yb",0.5,5,"General",1,1
"Xa",0.5,5,"General",1,2
"Ya",0.5,5,"General",1,2
"Xb",0.5,5,"General",1,2
"Yb",0.5,5,"General",1,2
"Xa",0.5,5,"General",1,3
"Ya",0.5,5,"General",1,3
"Xb",0.5,5,"General",1,3
"Yb",0.5,5,"General",1,3
"Xa",0.5,5,"General",2,1
"Ya",0.5,5,"General",2,1
"Xb",0.5,5,"General",2,1
"Yb",0.5,5,"General",2,1
"Xa",0.5,5,"General",2,2
"Ya",0.5,5,"General",2,2
"Xb",0.5,5,"General",2,2
"Yb",0.5,5,"General",2,2
"Xa",0.5,5,"General",2,3
"Ya",0.5,5,"General",2,3
"Xb",0.5,5,"General",2,3
"Yb",0.5,5,"General",2,3
"Xa",0.5,5,"General",3,1
"Ya",0.5,5,"General",3,1
"Xb",0.5,5,"General",3,1
"Yb",0.5,5,"General",3,1
"Xa",0.5,5,"General",3,2
"Ya",0.5,5,"General",3,2
"Xb",0.5,5,"General",3,2
"Yb",0.5,5,"General",3,2
"Xa",0.5,5,"General",3,3
"Ya",0.5,5,"General",3,3
"Xb",0.5,5,"General",3,3
"Yb",0.5,5,"General",3,3
"Xa",0.999999666043483,5,"Learning",1,1
"Ya",3.33956517330579e-07,5,"Learning",1,1
"Xb",0.999999997764205,5,"Learning",1,1
"Yb",2.23579510915697e-09,5,"Learning",1,1
"Xa",0.999999999983883,5,"Learning",1,2
"Ya",1.61172699431612e-11,5,"Learning",1,2
"Xb",0.999999999999892,5,"Learning",1,2
"Yb",1.07887601906103e-13,5,"Learning",1,2
"Xa",0.999999997764205,5,"Learning",1,3
"Ya",2.23579510915697e-09,5,"Learning",1,3
"Xb",0.999999999999271,5,"Learning",1,3
"Yb",7.29166276498784e-13,5,"Learning",1,3
"Xa",0.5,5,"Learning",2,1
"Ya",0.5,5,"Learning",2,1
"Xb",0.999999666043483,5,"Learning",2,1
"Yb",3.33956517330578e-07,5,"Learning",2,1
"Xa",0.5,5,"Learning",2,2
"Ya",0.5,5,"Learning",2,2
"Xb",0.999999999983883,5,"Learning",2,2
"Yb",1.61172699431612e-11,5,"Learning",2,2
"Xa",0.5,5,"Learning",2,3
"Ya",0.5,5,"Learning",2,3
"Xb",0.999999997764205,5,"Learning",2,3
"Yb",2.23579510915697e-09,5,"Learning",2,3
"Xa",0.999999666043483,5,"Learning",3,1
"Ya",3.33956517330579e-07,5,"Learning",3,1
"Xb",2.23579510915697e-09,5,"Learning",3,1
"Yb",0.999999997764205,5,"Learning",3,1
"Xa",0.991496964833892,5,"Learning",3,2
"Ya",0.00850303516610826,5,"Learning",3,2
"Xb",1.07887601906103e-13,5,"Learning",3,2
"Yb",0.999999999999892,5,"Learning",3,2
"Xa",0.991496964833892,5,"Learning",3,3
"Ya",0.00850303516610834,5,"Learning",3,3
"Xb",9.76671003132294e-09,5,"Learning",3,3
"Yb",0.99999999023329,5,"Learning",3,3
"Xa",1,5,"Planning",1,1
"Ya",1.64130412551035e-28,5,"Planning",1,1
"Xb",1,5,"Planning",1,1
"Yb",9.00233637791466e-42,5,"Planning",1,1
"Xa",1,5,"Planning",1,2
"Ya",3.16982180827036e-50,5,"Planning",1,2
"Xb",1,5,"Planning",1,2
"Yb",1.75257672496481e-63,5,"Planning",1,2
"Xa",1,5,"Planning",1,3
"Ya",9.00233637791466e-42,5,"Planning",1,3
"Xb",1,5,"Planning",1,3
"Yb",9.54490461155843e-60,5,"Planning",1,3
"Xa",0.5,5,"Planning",2,1
"Ya",0.5,5,"Planning",2,1
"Xb",1,5,"Planning",2,1
"Yb",1.64130412551034e-28,5,"Planning",2,1
"Xa",0.5,5,"Planning",2,2
"Ya",0.5,5,"Planning",2,2
"Xb",1,5,"Planning",2,2
"Yb",3.16982180827035e-50,5,"Planning",2,2
"Xa",0.5,5,"Planning",2,3
"Ya",0.5,5,"Planning",2,3
"Xb",1,5,"Planning",2,3
"Yb",9.00233637791466e-42,5,"Planning",2,3
"Xa",1,5,"Planning",3,1
"Ya",1.64130412551035e-28,5,"Planning",3,1
"Xb",9.00233637791464e-42,5,"Planning",3,1
"Yb",1,5,"Planning",3,1
"Xa",0.99999914057815,5,"Planning",3,2
"Ya",8.59421849789669e-07,5,"Planning",3,2
"Xb",1.75257672496481e-63,5,"Planning",3,2
"Yb",1,5,"Planning",3,2
"Xa",0.99999914057815,5,"Planning",3,3
"Ya",8.59421849789669e-07,5,"Planning",3,3
"Xb",6.41758272391955e-35,5,"Planning",3,3
"Yb",1,5,"Planning",3,3
"Xa",0.5,6,"Equality",1,1
"Xb",0.5,6,"Equality",1,1
"Ya",0.5,6,"Equality",1,1
"Yb",0.5,6,"Equality",1,1
"Xa",0.5,6,"Equality",1,2
"Xb",0.5,6,"Equality",1,2
"Ya",0.5,6,"Equality",1,2
"Yb",0.5,6,"Equality",1,2
"Xa",0.5,6,"Equality",1,3
"Xb",0.5,6,"Equality",1,3
"Ya",0.5,6,"Equality",1,3
"Yb",0.5,6,"Equality",1,3
"Xa",0.5,6,"Equality",2,1
"Xb",0.5,6,"Equality",2,1
"Ya",0.5,6,"Equality",2,1
"Yb",0.5,6,"Equality",2,1
"Xa",0.5,6,"Equality",2,2
"Xb",0.5,6,"Equality",2,2
"Ya",0.5,6,"Equality",2,2
"Yb",0.5,6,"Equality",2,2
"Xa",0.5,6,"Equality",2,3
"Xb",0.5,6,"Equality",2,3
"Ya",0.5,6,"Equality",2,3
"Yb",0.5,6,"Equality",2,3
"Xa",0.5,6,"Equality",3,1
"Xb",0.5,6,"Equality",3,1
"Ya",0.5,6,"Equality",3,1
"Yb",0.5,6,"Equality",3,1
"Xa",0.5,6,"Equality",3,2
"Xb",0.5,6,"Equality",3,2
"Ya",0.5,6,"Equality",3,2
"Yb",0.5,6,"Equality",3,2
"Xa",0.5,6,"Equality",3,3
"Xb",0.5,6,"Equality",3,3
"Ya",0.5,6,"Equality",3,3
"Yb",0.5,6,"Equality",3,3
"Xa",0.5,6,"Equity",1,1
"Ya",0.5,6,"Equity",1,1
"Xb",0.5,6,"Equity",1,1
"Yb",0.5,6,"Equity",1,1
"Xa",0.5,6,"Equity",1,2
"Ya",0.5,6,"Equity",1,2
"Xb",0.5,6,"Equity",1,2
"Yb",0.5,6,"Equity",1,2
"Xa",0.5,6,"Equity",1,3
"Ya",0.5,6,"Equity",1,3
"Xb",0.5,6,"Equity",1,3
"Yb",0.5,6,"Equity",1,3
"Xa",0.5,6,"Equity",2,1
"Ya",0.5,6,"Equity",2,1
"Xb",0.5,6,"Equity",2,1
"Yb",0.5,6,"Equity",2,1
"Xa",0.5,6,"Equity",2,2
"Ya",0.5,6,"Equity",2,2
"Xb",0.5,6,"Equity",2,2
"Yb",0.5,6,"Equity",2,2
"Xa",0.5,6,"Equity",2,3
"Ya",0.5,6,"Equity",2,3
"Xb",0.5,6,"Equity",2,3
"Yb",0.5,6,"Equity",2,3
"Xa",0.5,6,"Equity",3,1
"Ya",0.5,6,"Equity",3,1
"Xb",0.5,6,"Equity",3,1
"Yb",0.5,6,"Equity",3,1
"Xa",0.5,6,"Equity",3,2
"Ya",0.5,6,"Equity",3,2
"Xb",0.5,6,"Equity",3,2
"Yb",0.5,6,"Equity",3,2
"Xa",0.5,6,"Equity",3,3
"Ya",0.5,6,"Equity",3,3
"Xb",0.5,6,"Equity",3,3
"Yb",0.5,6,"Equity",3,3
"Xa",0.999999988992952,6,"Exploitation",1,1
"Ya",1.10070480570186e-08,6,"Exploitation",1,1
"Xb",0.999999999982941,6,"Exploitation",1,1
"Yb",1.70589376648342e-11,6,"Exploitation",1,1
"Xa",0.999999999999957,6,"Exploitation",1,2
"Ya",4.32146524119846e-14,6,"Exploitation",1,2
"Xb",1,6,"Exploitation",1,2
"Yb",6.75186639969474e-17,6,"Exploitation",1,2
"Xa",0.999999999982941,6,"Exploitation",1,3
"Ya",1.70589376648341e-11,6,"Exploitation",1,3
"Xb",0.999999999999999,6,"Exploitation",1,3
"Yb",7.23417075052524e-16,6,"Exploitation",1,3
"Xa",0.5,6,"Exploitation",2,1
"Ya",0.5,6,"Exploitation",2,1
"Xb",0.999999988992952,6,"Exploitation",2,1
"Yb",1.10070480570186e-08,6,"Exploitation",2,1
"Xa",0.5,6,"Exploitation",2,2
"Ya",0.5,6,"Exploitation",2,2
"Xb",0.999999999999957,6,"Exploitation",2,2
"Yb",4.32146524119846e-14,6,"Exploitation",2,2
"Xa",0.5,6,"Exploitation",2,3
"Ya",0.5,6,"Exploitation",2,3
"Xb",0.999999999982941,6,"Exploitation",2,3
"Yb",1.70589376648341e-11,6,"Exploitation",2,3
"Xa",0.999999988992952,6,"Exploitation",3,1
"Ya",1.10070480570186e-08,6,"Exploitation",3,1
"Xb",1.70589376648342e-11,6,"Exploitation",3,1
"Yb",0.999999999982941,6,"Exploitation",3,1
"Xa",0.996589273227456,6,"Exploitation",3,2
"Ya",0.00341072677254411,6,"Exploitation",3,2
"Xb",6.75186639969474e-17,6,"Exploitation",3,2
"Yb",1,6,"Exploitation",3,2
"Xa",0.996589273227456,6,"Exploitation",3,3
"Ya",0.00341072677254411,6,"Exploitation",3,3
"Xb",1.42396440189007e-10,6,"Exploitation",3,3
"Yb",0.999999999857604,6,"Exploitation",3,3
"Xa",0.727797959287463,6,"General",1,1
"Ya",0.272202040712537,6,"General",1,1
"Xb",0.272202040712537,6,"General",1,1
"Yb",0.727797959287463,6,"General",1,1
"Xa",0.736776352623641,6,"General",1,2
"Ya",0.263223647376359,6,"General",1,2
"Xb",0.263223647376359,6,"General",1,2
"Yb",0.736776352623641,6,"General",1,2
"Xa",0.874162546449515,6,"General",1,3
"Ya",0.125837453550485,6,"General",1,3
"Xb",0.125837453550485,6,"General",1,3
"Yb",0.874162546449515,6,"General",1,3
"Xa",0.979866506885716,6,"General",2,1
"Ya",0.0201334931142839,6,"General",2,1
"Xb",0.0201334931142839,6,"General",2,1
"Yb",0.979866506885716,6,"General",2,1
"Xa",0.998220748318415,6,"General",2,2
"Ya",0.00177925168158514,6,"General",2,2
"Xb",0.00177925168158514,6,"General",2,2
"Yb",0.998220748318415,6,"General",2,2
"Xa",0.993538122371396,6,"General",2,3
"Ya",0.00646187762860407,6,"General",2,3
"Xb",0.00646187762860407,6,"General",2,3
"Yb",0.993538122371396,6,"General",2,3
"Xa",0.00012260032691241,6,"General",3,1
"Ya",0.999877399673088,6,"General",3,1
"Xb",0.999877399673088,6,"General",3,1
"Yb",0.00012260032691241,6,"General",3,1
"Xa",0.00014139983456331,6,"General",3,2
"Ya",0.999858600165437,6,"General",3,2
"Xb",0.999858600165437,6,"General",3,2
"Yb",0.00014139983456331,6,"General",3,2
"Xa",0.00206003126835797,6,"General",3,3
"Ya",0.997939968731642,6,"General",3,3
"Xb",0.997939968731642,6,"General",3,3
"Yb",0.00206003126835797,6,"General",3,3
"Xa",0.999988747119757,6,"Learning",1,1
"Ya",1.12528802427873e-05,6,"Learning",1,1
"Xb",0.999999695534341,6,"Learning",1,1
"Yb",3.04465659336474e-07,6,"Learning",1,1
"Xa",0.99999999333797,6,"Learning",1,2
"Ya",6.66202962261408e-09,6,"Learning",1,2
"Xb",0.99999999982156,6,"Learning",1,2
"Yb",1.78440437287925e-10,6,"Learning",1,2
"Xa",0.999999695534341,6,"Learning",1,3
"Ya",3.04465659336474e-07,6,"Learning",1,3
"Xb",0.999999999244889,6,"Learning",1,3
"Yb",7.55111051082402e-10,6,"Learning",1,3
"Xa",0.5,6,"Learning",2,1
"Ya",0.5,6,"Learning",2,1
"Xb",0.999988747119757,6,"Learning",2,1
"Yb",1.12528802427873e-05,6,"Learning",2,1
"Xa",0.5,6,"Learning",2,2
"Ya",0.5,6,"Learning",2,2
"Xb",0.99999999333797,6,"Learning",2,2
"Yb",6.66202962261407e-09,6,"Learning",2,2
"Xa",0.5,6,"Learning",2,3
"Ya",0.5,6,"Learning",2,3
"Xb",0.999999695534341,6,"Learning",2,3
"Yb",3.04465659336474e-07,6,"Learning",2,3
"Xa",0.999988747119757,6,"Learning",3,1
"Ya",1.12528802427873e-05,6,"Learning",3,1
"Xb",3.04465659336474e-07,6,"Learning",3,1
"Yb",0.999999695534341,6,"Learning",3,1
"Xa",0.976919888449225,6,"Learning",3,2
"Ya",0.0230801115507747,6,"Learning",3,2
"Xb",1.78440437287925e-10,6,"Learning",3,2
"Yb",0.99999999982156,6,"Learning",3,2
"Xa",0.976919888449225,6,"Learning",3,3
"Ya",0.0230801115507747,6,"Learning",3,3
"Xb",7.80505215104664e-07,6,"Learning",3,3
"Yb",0.999999219494785,6,"Learning",3,3
"Xa",1,6,"Planning",1,1
"Ya",2.78629737530922e-18,6,"Planning",1,1
"Xb",1,6,"Planning",1,1
"Yb",6.47503384704643e-26,6,"Planning",1,1
"Xa",1,6,"Planning",1,2
"Ya",2.63793064931445e-31,6,"Planning",1,2
"Xb",1,6,"Planning",1,2
"Yb",6.24503186911813e-39,6,"Planning",1,2
"Xa",1,6,"Planning",1,3
"Ya",6.47503384704644e-26,6,"Planning",1,3
"Xb",1,6,"Planning",1,3
"Yb",1.36663305164953e-36,6,"Planning",1,3
"Xa",0.5,6,"Planning",2,1
"Ya",0.5,6,"Planning",2,1
"Xb",1,6,"Planning",2,1
"Yb",2.78629737530922e-18,6,"Planning",2,1
"Xa",0.5,6,"Planning",2,2
"Ya",0.5,6,"Planning",2,2
"Xb",1,6,"Planning",2,2
"Yb",2.63793064931445e-31,6,"Planning",2,2
"Xa",0.5,6,"Planning",2,3
"Ya",0.5,6,"Planning",2,3
"Xb",1,6,"Planning",2,3
"Yb",6.47503384704644e-26,6,"Planning",2,3
"Xa",1,6,"Planning",3,1
"Ya",2.78629737530922e-18,6,"Planning",3,1
"Xb",6.47503384704644e-26,6,"Planning",3,1
"Yb",1,6,"Planning",3,1
"Xa",0.99996849161002,6,"Planning",3,2
"Ya",3.15083899803945e-05,6,"Planning",3,2
"Xb",6.24503186911814e-39,6,"Planning",3,2
"Yb",1,6,"Planning",3,2
"Xa",0.99996849161002,6,"Planning",3,3
"Ya",3.15083899803945e-05,6,"Planning",3,3
"Xb",2.88226406568214e-22,6,"Planning",3,3
"Yb",1,6,"Planning",3,3
"Xa",0.5,7,"Equality",1,1
"Xb",0.5,7,"Equality",1,1
"Ya",0.5,7,"Equality",1,1
"Yb",0.5,7,"Equality",1,1
"Xa",0.5,7,"Equality",1,2
"Xb",0.5,7,"Equality",1,2
"Ya",0.5,7,"Equality",1,2
"Yb",0.5,7,"Equality",1,2
"Xa",0.5,7,"Equality",1,3
"Xb",0.5,7,"Equality",1,3
"Ya",0.5,7,"Equality",1,3
"Yb",0.5,7,"Equality",1,3
"Xa",0.5,7,"Equality",2,1
"Xb",0.5,7,"Equality",2,1
"Ya",0.5,7,"Equality",2,1
"Yb",0.5,7,"Equality",2,1
"Xa",0.5,7,"Equality",2,2
"Xb",0.5,7,"Equality",2,2
"Ya",0.5,7,"Equality",2,2
"Yb",0.5,7,"Equality",2,2
"Xa",0.5,7,"Equality",2,3
"Xb",0.5,7,"Equality",2,3
"Ya",0.5,7,"Equality",2,3
"Yb",0.5,7,"Equality",2,3
"Xa",0.5,7,"Equality",3,1
"Xb",0.5,7,"Equality",3,1
"Ya",0.5,7,"Equality",3,1
"Yb",0.5,7,"Equality",3,1
"Xa",0.5,7,"Equality",3,2
"Xb",0.5,7,"Equality",3,2
"Ya",0.5,7,"Equality",3,2
"Yb",0.5,7,"Equality",3,2
"Xa",0.5,7,"Equality",3,3
"Xb",0.5,7,"Equality",3,3
"Ya",0.5,7,"Equality",3,3
"Yb",0.5,7,"Equality",3,3
"Xa",0.5,7,"Equity",1,1
"Ya",0.5,7,"Equity",1,1
"Xb",0.5,7,"Equity",1,1
"Yb",0.5,7,"Equity",1,1
"Xa",0.5,7,"Equity",1,2
"Ya",0.5,7,"Equity",1,2
"Xb",0.5,7,"Equity",1,2
"Yb",0.5,7,"Equity",1,2
"Xa",0.5,7,"Equity",1,3
"Ya",0.5,7,"Equity",1,3
"Xb",0.5,7,"Equity",1,3
"Yb",0.5,7,"Equity",1,3
"Xa",0.5,7,"Equity",2,1
"Ya",0.5,7,"Equity",2,1
"Xb",0.5,7,"Equity",2,1
"Yb",0.5,7,"Equity",2,1
"Xa",0.5,7,"Equity",2,2
"Ya",0.5,7,"Equity",2,2
"Xb",0.5,7,"Equity",2,2
"Yb",0.5,7,"Equity",2,2
"Xa",0.5,7,"Equity",2,3
"Ya",0.5,7,"Equity",2,3
"Xb",0.5,7,"Equity",2,3
"Yb",0.5,7,"Equity",2,3
"Xa",0.5,7,"Equity",3,1
"Ya",0.5,7,"Equity",3,1
"Xb",0.5,7,"Equity",3,1
"Yb",0.5,7,"Equity",3,1
"Xa",0.5,7,"Equity",3,2
"Ya",0.5,7,"Equity",3,2
"Xb",0.5,7,"Equity",3,2
"Yb",0.5,7,"Equity",3,2
"Xa",0.5,7,"Equity",3,3
"Ya",0.5,7,"Equity",3,3
"Xb",0.5,7,"Equity",3,3
"Yb",0.5,7,"Equity",3,3
"Xa",0.999988747119757,7,"Exploitation",1,1
"Ya",1.12528802427873e-05,7,"Exploitation",1,1
"Xb",0.999999695534341,7,"Exploitation",1,1
"Yb",3.04465659336474e-07,7,"Exploitation",1,1
"Xa",0.99999999333797,7,"Exploitation",1,2
"Ya",6.66202962261407e-09,7,"Exploitation",1,2
"Xb",0.99999999982156,7,"Exploitation",1,2
"Yb",1.78440437287925e-10,7,"Exploitation",1,2
"Xa",0.999999695534341,7,"Exploitation",1,3
"Ya",3.04465659336474e-07,7,"Exploitation",1,3
"Xb",0.999999999244889,7,"Exploitation",1,3
"Yb",7.55111051082402e-10,7,"Exploitation",1,3
"Xa",0.5,7,"Exploitation",2,1
"Ya",0.5,7,"Exploitation",2,1
"Xb",0.999988747119757,7,"Exploitation",2,1
"Yb",1.12528802427873e-05,7,"Exploitation",2,1
"Xa",0.5,7,"Exploitation",2,2
"Ya",0.5,7,"Exploitation",2,2
"Xb",0.99999999333797,7,"Exploitation",2,2
"Yb",6.66202962261407e-09,7,"Exploitation",2,2
"Xa",0.5,7,"Exploitation",2,3
"Ya",0.5,7,"Exploitation",2,3
"Xb",0.999999695534341,7,"Exploitation",2,3
"Yb",3.04465659336474e-07,7,"Exploitation",2,3
"Xa",0.999988747119757,7,"Exploitation",3,1
"Ya",1.12528802427873e-05,7,"Exploitation",3,1
"Xb",3.04465659336474e-07,7,"Exploitation",3,1
"Yb",0.999999695534341,7,"Exploitation",3,1
"Xa",0.976919888449225,7,"Exploitation",3,2
"Ya",0.0230801115507747,7,"Exploitation",3,2
"Xb",1.78440437287925e-10,7,"Exploitation",3,2
"Yb",0.99999999982156,7,"Exploitation",3,2
"Xa",0.976919888449225,7,"Exploitation",3,3
"Ya",0.0230801115507747,7,"Exploitation",3,3
"Xb",7.80505215104664e-07,7,"Exploitation",3,3
"Yb",0.999999219494785,7,"Exploitation",3,3
"Xa",0.854244051294182,7,"General",1,1
"Ya",0.145755948705818,7,"General",1,1
"Xb",0.145755948705818,7,"General",1,1
"Yb",0.854244051294182,7,"General",1,1
"Xa",0.871252853959589,7,"General",1,2
"Ya",0.128747146040411,7,"General",1,2
"Xb",0.128747146040411,7,"General",1,2
"Yb",0.871252853959589,7,"General",1,2
"Xa",0.977417915818051,7,"General",1,3
"Ya",0.0225820841819488,7,"General",1,3
"Xb",0.0225820841819488,7,"General",1,3
"Yb",0.977417915818051,7,"General",1,3
"Xa",0.999419681558945,7,"General",2,1
"Ya",0.00058031844105532,7,"General",2,1
"Xb",0.00058031844105532,7,"General",2,1
"Yb",0.999419681558945,7,"General",2,1
"Xa",0.999995833081814,7,"General",2,2
"Ya",4.16691818640748e-06,7,"General",2,2
"Xb",4.16691818640748e-06,7,"General",2,2
"Yb",0.999995833081814,7,"General",2,2
"Xa",0.999954150612187,7,"General",2,3
"Ya",4.58493878126813e-05,7,"General",2,3
"Xb",4.58493878126813e-05,7,"General",2,3
"Yb",0.999954150612187,7,"General",2,3
"Xa",1.86607747523822e-08,7,"General",3,1
"Ya",0.999999981339225,7,"General",3,1
"Xb",0.999999981339225,7,"General",3,1
"Yb",1.86607747523822e-08,7,"General",3,1
"Xa",2.30545857515346e-08,7,"General",3,2
"Ya",0.999999976945414,7,"General",3,2
"Xb",0.999999976945414,7,"General",3,2
"Yb",2.30545857515346e-08,7,"General",3,2
"Xa",5.25495334748612e-06,7,"General",3,3
"Ya",0.999994745046653,7,"General",3,3
"Xb",0.999994745046653,7,"General",3,3
"Yb",5.25495334748613e-06,7,"General",3,3
"Xa",0.997198118258088,7,"Learning",1,1
"Ya",0.00280188174191198,7,"Learning",1,1
"Xb",0.999477103616655,7,"Learning",1,1
"Yb",0.00052289638334454,7,"Learning",1,1
"Xa",0.999929646752586,7,"Learning",1,2
"Ya",7.03532474141465e-05,7,"Learning",1,2
"Xb",0.999987178092627,7,"Learning",1,2
"Yb",1.28219073731591e-05,7,"Learning",1,2
"Xa",0.999477103616655,7,"Learning",1,3
"Ya",0.00052289638334454,7,"Learning",1,3
"Xb",0.999973454880635,7,"Learning",1,3
"Yb",2.65451193647258e-05,7,"Learning",1,3
"Xa",0.5,7,"Learning",2,1
"Ya",0.5,7,"Learning",2,1
"Xb",0.997198118258088,7,"Learning",2,1
"Yb",0.00280188174191198,7,"Learning",2,1
"Xa",0.5,7,"Learning",2,2
"Ya",0.5,7,"Learning",2,2
"Xb",0.999929646752586,7,"Learning",2,2
"Yb",7.03532474141465e-05,7,"Learning",2,2
"Xa",0.5,7,"Learning",2,3
"Ya",0.5,7,"Learning",2,3
"Xb",0.999477103616655,7,"Learning",2,3
"Yb",0.00052289638334454,7,"Learning",2,3
"Xa",0.997198118258088,7,"Learning",3,1
"Ya",0.00280188174191198,7,"Learning",3,1
"Xb",0.00052289638334454,7,"Learning",3,1
"Yb",0.999477103616655,7,"Learning",3,1
"Xa",0.881932239355812,7,"Learning",3,2
"Ya",0.118067760644188,7,"Learning",3,2
"Xb",1.28219073731591e-05,7,"Learning",3,2
