"agent","p_model","subject","model","competence_structure","scenario"
"Xa",0.00058031844105532,203,"Planning",2,1
"Xb",0.999419681558945,203,"Planning",2,1
"Ya",0.999419681558945,203,"Planning",2,1
"Yb",0.00058031844105532,203,"Planning",2,1
"Xa",4.16691818640747e-06,203,"Planning",2,2
"Xb",0.999995833081814,203,"Planning",2,2
"Ya",0.999995833081814,203,"Planning",2,2
"Yb",4.16691818640747e-06,203,"Planning",2,2
"Xa",4.58493878126813e-05,203,"Planning",2,3
"Xb",0.999954150612187,203,"Planning",2,3
"Ya",0.999954150612187,203,"Planning",2,3
"Yb",4.58493878126813e-05,203,"Planning",2,3
"Xa",0.999999981339225,203,"Planning",3,1
"Xb",1.86607747523823e-08,203,"Planning",3,1
"Ya",1.86607747523823e-08,203,"Planning",3,1
"Yb",0.999999981339225,203,"Planning",3,1
"Xa",0.999999976945414,203,"Planning",3,2
"Xb",2.30545857515346e-08,203,"Planning",3,2
"Ya",2.30545857515346e-08,203,"Planning",3,2
"Yb",0.999999976945414,203,"Planning",3,2
"Xa",0.999994745046653,203,"Planning",3,3
"Xb",5.25495334748613e-06,203,"Planning",3,3
"Ya",5.25495334748613e-06,203,"Planning",3,3
"Yb",0.999994745046653,203,"Planning",3,3
"Xa",0.5,204,"Equality",1,1
"Xb",0.5,204,"Equality",1,1
"Ya",0.5,204,"Equality",1,1
"Yb",0.5,204,"Equality",1,1
"Xa",0.5,204,"Equality",1,2
"Xb",0.5,204,"Equality",1,2
"Ya",0.5,204,"Equality",1,2
"Yb",0.5,204,"Equality",1,2
"Xa",0.5,204,"Equality",1,3
"Xb",0.5,204,"Equality",1,3
"Ya",0.5,204,"Equality",1,3
"Yb",0.5,204,"Equality",1,3
"Xa",0.5,204,"Equality",2,1
"Xb",0.5,204,"Equality",2,1
"Ya",0.5,204,"Equality",2,1
"Yb",0.5,204,"Equality",2,1
"Xa",0.5,204,"Equality",2,2
"Xb",0.5,204,"Equality",2,2
"Ya",0.5,204,"Equality",2,2
"Yb",0.5,204,"Equality",2,2
"Xa",0.5,204,"Equality",2,3
"Xb",0.5,204,"Equality",2,3
"Ya",0.5,204,"Equality",2,3
"Yb",0.5,204,"Equality",2,3
"Xa",0.5,204,"Equality",3,1
"Xb",0.5,204,"Equality",3,1
"Ya",0.5,204,"Equality",3,1
"Yb",0.5,204,"Equality",3,1
"Xa",0.5,204,"Equality",3,2
"Xb",0.5,204,"Equality",3,2
"Ya",0.5,204,"Equality",3,2
"Yb",0.5,204,"Equality",3,2
"Xa",0.5,204,"Equality",3,3
"Xb",0.5,204,"Equality",3,3
"Ya",0.5,204,"Equality",3,3
"Yb",0.5,204,"Equality",3,3
"Xa",1.12528802427873e-05,204,"Equity",1,1
"Ya",0.999988747119757,204,"Equity",1,1
"Xb",3.04465659336474e-07,204,"Equity",1,1
"Yb",0.999999695534341,204,"Equity",1,1
"Xa",6.66202962261405e-09,204,"Equity",1,2
"Ya",0.99999999333797,204,"Equity",1,2
"Xb",1.78440437287925e-10,204,"Equity",1,2
"Yb",0.99999999982156,204,"Equity",1,2
"Xa",3.04465659336474e-07,204,"Equity",1,3
"Ya",0.999999695534341,204,"Equity",1,3
"Xb",7.55111051082402e-10,204,"Equity",1,3
"Yb",0.999999999244889,204,"Equity",1,3
"Xa",0.5,204,"Equity",2,1
"Ya",0.5,204,"Equity",2,1
"Xb",1.12528802427873e-05,204,"Equity",2,1
"Yb",0.999988747119757,204,"Equity",2,1
"Xa",0.5,204,"Equity",2,2
"Ya",0.5,204,"Equity",2,2
"Xb",6.66202962261409e-09,204,"Equity",2,2
"Yb",0.99999999333797,204,"Equity",2,2
"Xa",0.5,204,"Equity",2,3
"Ya",0.5,204,"Equity",2,3
"Xb",3.04465659336474e-07,204,"Equity",2,3
"Yb",0.999999695534341,204,"Equity",2,3
"Xa",1.12528802427873e-05,204,"Equity",3,1
"Ya",0.999988747119757,204,"Equity",3,1
"Xb",0.999999695534341,204,"Equity",3,1
"Yb",3.04465659336474e-07,204,"Equity",3,1
"Xa",0.0230801115507747,204,"Equity",3,2
"Ya",0.976919888449225,204,"Equity",3,2
"Xb",0.99999999982156,204,"Equity",3,2
"Yb",1.78440437287925e-10,204,"Equity",3,2
"Xa",0.0230801115507747,204,"Equity",3,3
"Ya",0.976919888449225,204,"Equity",3,3
"Xb",0.999999219494785,204,"Equity",3,3
"Yb",7.80505215104662e-07,204,"Equity",3,3
"Xa",0.5,204,"Exploitation",1,1
"Ya",0.5,204,"Exploitation",1,1
"Xb",0.5,204,"Exploitation",1,1
"Yb",0.5,204,"Exploitation",1,1
"Xa",0.5,204,"Exploitation",1,2
"Ya",0.5,204,"Exploitation",1,2
"Xb",0.5,204,"Exploitation",1,2
"Yb",0.5,204,"Exploitation",1,2
"Xa",0.5,204,"Exploitation",1,3
"Ya",0.5,204,"Exploitation",1,3
"Xb",0.5,204,"Exploitation",1,3
"Yb",0.5,204,"Exploitation",1,3
"Xa",0.5,204,"Exploitation",2,1
"Ya",0.5,204,"Exploitation",2,1
"Xb",0.5,204,"Exploitation",2,1
"Yb",0.5,204,"Exploitation",2,1
"Xa",0.5,204,"Exploitation",2,2
"Ya",0.5,204,"Exploitation",2,2
"Xb",0.5,204,"Exploitation",2,2
"Yb",0.5,204,"Exploitation",2,2
"Xa",0.5,204,"Exploitation",2,3
"Ya",0.5,204,"Exploitation",2,3
"Xb",0.5,204,"Exploitation",2,3
"Yb",0.5,204,"Exploitation",2,3
"Xa",0.5,204,"Exploitation",3,1
"Ya",0.5,204,"Exploitation",3,1
"Xb",0.5,204,"Exploitation",3,1
"Yb",0.5,204,"Exploitation",3,1
"Xa",0.5,204,"Exploitation",3,2
"Ya",0.5,204,"Exploitation",3,2
"Xb",0.5,204,"Exploitation",3,2
"Yb",0.5,204,"Exploitation",3,2
"Xa",0.5,204,"Exploitation",3,3
"Ya",0.5,204,"Exploitation",3,3
"Xb",0.5,204,"Exploitation",3,3
"Yb",0.5,204,"Exploitation",3,3
"Xa",0.5,204,"General",1,1
"Ya",0.5,204,"General",1,1
"Xb",0.5,204,"General",1,1
"Yb",0.5,204,"General",1,1
"Xa",0.5,204,"General",1,2
"Ya",0.5,204,"General",1,2
"Xb",0.5,204,"General",1,2
"Yb",0.5,204,"General",1,2
"Xa",0.5,204,"General",1,3
"Ya",0.5,204,"General",1,3
"Xb",0.5,204,"General",1,3
"Yb",0.5,204,"General",1,3
"Xa",0.5,204,"General",2,1
"Ya",0.5,204,"General",2,1
"Xb",0.5,204,"General",2,1
"Yb",0.5,204,"General",2,1
"Xa",0.5,204,"General",2,2
"Ya",0.5,204,"General",2,2
"Xb",0.5,204,"General",2,2
"Yb",0.5,204,"General",2,2
"Xa",0.5,204,"General",2,3
"Ya",0.5,204,"General",2,3
"Xb",0.5,204,"General",2,3
"Yb",0.5,204,"General",2,3
"Xa",0.5,204,"General",3,1
"Ya",0.5,204,"General",3,1
"Xb",0.5,204,"General",3,1
"Yb",0.5,204,"General",3,1
"Xa",0.5,204,"General",3,2
"Ya",0.5,204,"General",3,2
"Xb",0.5,204,"General",3,2
"Yb",0.5,204,"General",3,2
"Xa",0.5,204,"General",3,3
"Ya",0.5,204,"General",3,3
"Xb",0.5,204,"General",3,3
"Yb",0.5,204,"General",3,3
"Xa",0.999931594465884,204,"Learning",1,1
"Ya",6.84055341156978e-05,204,"Learning",1,1
"Xb",0.999996392608458,204,"Learning",1,1
"Yb",3.60739154243208e-06,204,"Learning",1,1
"Xa",0.999999858465274,204,"Learning",1,2
"Ya",1.41534725731869e-07,204,"Learning",1,2
"Xb",0.99999999264723,204,"Learning",1,2
"Yb",7.35277022557612e-09,204,"Learning",1,2
"Xa",0.999996392608458,204,"Learning",1,3
"Ya",3.60739154243208e-06,204,"Learning",1,3
"Xb",0.999999975443492,204,"Learning",1,3
"Yb",2.45565083435171e-08,204,"Learning",1,3
"Xa",0.5,204,"Learning",2,1
"Ya",0.5,204,"Learning",2,1
"Xb",0.999931594465884,204,"Learning",2,1
"Yb",6.84055341156979e-05,204,"Learning",2,1
"Xa",0.5,204,"Learning",2,2
"Ya",0.5,204,"Learning",2,2
"Xb",0.999999858465274,204,"Learning",2,2
"Yb",1.41534725731869e-07,204,"Learning",2,2
"Xa",0.5,204,"Learning",2,3
"Ya",0.5,204,"Learning",2,3
"Xb",0.999996392608458,204,"Learning",2,3
"Yb",3.60739154243208e-06,204,"Learning",2,3
"Xa",0.999931594465884,204,"Learning",3,1
"Ya",6.84055341156978e-05,204,"Learning",3,1
"Xb",3.60739154243208e-06,204,"Learning",3,1
"Yb",0.999996392608458,204,"Learning",3,1
"Xa",0.960763417545904,204,"Learning",3,2
"Ya",0.0392365824540959,204,"Learning",3,2
"Xb",7.35277022557612e-09,204,"Learning",3,2
"Yb",0.99999999264723,204,"Learning",3,2
"Xa",0.960763417545904,204,"Learning",3,3
"Ya",0.039236582454096,204,"Learning",3,3
"Xb",7.40759508136819e-06,204,"Learning",3,3
"Yb",0.999992592404919,204,"Learning",3,3
"Xa",0.145755948705818,204,"Planning",1,1
"Xb",0.854244051294181,204,"Planning",1,1
"Ya",0.854244051294181,204,"Planning",1,1
"Yb",0.145755948705818,204,"Planning",1,1
"Xa",0.128747146040411,204,"Planning",1,2
"Xb",0.871252853959589,204,"Planning",1,2
"Ya",0.871252853959589,204,"Planning",1,2
"Yb",0.128747146040411,204,"Planning",1,2
"Xa",0.0225820841819488,204,"Planning",1,3
"Xb",0.977417915818051,204,"Planning",1,3
"Ya",0.977417915818051,204,"Planning",1,3
"Yb",0.0225820841819488,204,"Planning",1,3
"Xa",0.00058031844105532,204,"Planning",2,1
"Xb",0.999419681558945,204,"Planning",2,1
"Ya",0.999419681558945,204,"Planning",2,1
"Yb",0.00058031844105532,204,"Planning",2,1
"Xa",4.16691818640747e-06,204,"Planning",2,2
"Xb",0.999995833081814,204,"Planning",2,2
"Ya",0.999995833081814,204,"Planning",2,2
"Yb",4.16691818640747e-06,204,"Planning",2,2
"Xa",4.58493878126813e-05,204,"Planning",2,3
"Xb",0.999954150612187,204,"Planning",2,3
"Ya",0.999954150612187,204,"Planning",2,3
"Yb",4.58493878126813e-05,204,"Planning",2,3
"Xa",0.999999981339225,204,"Planning",3,1
"Xb",1.86607747523823e-08,204,"Planning",3,1
"Ya",1.86607747523823e-08,204,"Planning",3,1
"Yb",0.999999981339225,204,"Planning",3,1
"Xa",0.999999976945414,204,"Planning",3,2
"Xb",2.30545857515346e-08,204,"Planning",3,2
"Ya",2.30545857515346e-08,204,"Planning",3,2
"Yb",0.999999976945414,204,"Planning",3,2
"Xa",0.999994745046653,204,"Planning",3,3
"Xb",5.25495334748613e-06,204,"Planning",3,3
"Ya",5.25495334748613e-06,204,"Planning",3,3
"Yb",0.999994745046653,204,"Planning",3,3
"Xa",0.5,205,"Equality",1,1
"Xb",0.5,205,"Equality",1,1
"Ya",0.5,205,"Equality",1,1
"Yb",0.5,205,"Equality",1,1
"Xa",0.5,205,"Equality",1,2
"Xb",0.5,205,"Equality",1,2
"Ya",0.5,205,"Equality",1,2
"Yb",0.5,205,"Equality",1,2
"Xa",0.5,205,"Equality",1,3
"Xb",0.5,205,"Equality",1,3
"Ya",0.5,205,"Equality",1,3
"Yb",0.5,205,"Equality",1,3
"Xa",0.5,205,"Equality",2,1
"Xb",0.5,205,"Equality",2,1
"Ya",0.5,205,"Equality",2,1
"Yb",0.5,205,"Equality",2,1
"Xa",0.5,205,"Equality",2,2
"Xb",0.5,205,"Equality",2,2
"Ya",0.5,205,"Equality",2,2
"Yb",0.5,205,"Equality",2,2
"Xa",0.5,205,"Equality",2,3
"Xb",0.5,205,"Equality",2,3
"Ya",0.5,205,"Equality",2,3
"Yb",0.5,205,"Equality",2,3
"Xa",0.5,205,"Equality",3,1
"Xb",0.5,205,"Equality",3,1
"Ya",0.5,205,"Equality",3,1
"Yb",0.5,205,"Equality",3,1
"Xa",0.5,205,"Equality",3,2
"Xb",0.5,205,"Equality",3,2
"Ya",0.5,205,"Equality",3,2
"Yb",0.5,205,"Equality",3,2
"Xa",0.5,205,"Equality",3,3
"Xb",0.5,205,"Equality",3,3
"Ya",0.5,205,"Equality",3,3
"Yb",0.5,205,"Equality",3,3
"Xa",0.5,205,"Equity",1,1
"Ya",0.5,205,"Equity",1,1
"Xb",0.5,205,"Equity",1,1
"Yb",0.5,205,"Equity",1,1
"Xa",0.5,205,"Equity",1,2
"Ya",0.5,205,"Equity",1,2
"Xb",0.5,205,"Equity",1,2
"Yb",0.5,205,"Equity",1,2
"Xa",0.5,205,"Equity",1,3
"Ya",0.5,205,"Equity",1,3
"Xb",0.5,205,"Equity",1,3
"Yb",0.5,205,"Equity",1,3
"Xa",0.5,205,"Equity",2,1
"Ya",0.5,205,"Equity",2,1
"Xb",0.5,205,"Equity",2,1
"Yb",0.5,205,"Equity",2,1
"Xa",0.5,205,"Equity",2,2
"Ya",0.5,205,"Equity",2,2
"Xb",0.5,205,"Equity",2,2
"Yb",0.5,205,"Equity",2,2
"Xa",0.5,205,"Equity",2,3
"Ya",0.5,205,"Equity",2,3
"Xb",0.5,205,"Equity",2,3
"Yb",0.5,205,"Equity",2,3
"Xa",0.5,205,"Equity",3,1
"Ya",0.5,205,"Equity",3,1
"Xb",0.5,205,"Equity",3,1
"Yb",0.5,205,"Equity",3,1
"Xa",0.5,205,"Equity",3,2
"Ya",0.5,205,"Equity",3,2
"Xb",0.5,205,"Equity",3,2
"Yb",0.5,205,"Equity",3,2
"Xa",0.5,205,"Equity",3,3
"Ya",0.5,205,"Equity",3,3
"Xb",0.5,205,"Equity",3,3
"Yb",0.5,205,"Equity",3,3
"Xa",0.999999999984739,205,"Exploitation",1,1
"Ya",1.52610694623426e-11,205,"Exploitation",1,1
"Xb",0.999999999999999,205,"Exploitation",1,1
"Yb",1.10502910110208e-15,205,"Exploitation",1,1
"Xa",1,205,"Exploitation",1,2
"Ya",3.97058553348475e-19,205,"Exploitation",1,2
"Xb",1,205,"Exploitation",1,2
"Yb",2.92574739410476e-23,205,"Exploitation",1,2
"Xa",0.999999999999999,205,"Exploitation",1,3
"Ya",1.10502910110208e-15,205,"Exploitation",1,3
"Xb",1,205,"Exploitation",1,3
"Yb",7.69451694366222e-22,205,"Exploitation",1,3
"Xa",0.5,205,"Exploitation",2,1
"Ya",0.5,205,"Exploitation",2,1
"Xb",0.999999999984739,205,"Exploitation",2,1
"Yb",1.52610694623426e-11,205,"Exploitation",2,1
"Xa",0.5,205,"Exploitation",2,2
"Ya",0.5,205,"Exploitation",2,2
"Xb",1,205,"Exploitation",2,2
"Yb",3.97058553348475e-19,205,"Exploitation",2,2
"Xa",0.5,205,"Exploitation",2,3
"Ya",0.5,205,"Exploitation",2,3
"Xb",0.999999999999999,205,"Exploitation",2,3
"Yb",1.10502910110208e-15,205,"Exploitation",2,3
"Xa",0.999999999984739,205,"Exploitation",3,1
"Ya",1.52610694623427e-11,205,"Exploitation",3,1
"Xb",1.10502910110208e-15,205,"Exploitation",3,1
"Yb",0.999999999999999,205,"Exploitation",3,1
"Xa",0.999313937915588,205,"Exploitation",3,2
"Ya",0.0006860620844116,205,"Exploitation",3,2
"Xb",2.92574739410476e-23,205,"Exploitation",3,2
"Yb",1,205,"Exploitation",3,2
"Xa",0.999313937915588,205,"Exploitation",3,3
"Ya",0.0006860620844116,205,"Exploitation",3,3
"Xb",4.463725650854e-14,205,"Exploitation",3,3
"Yb",0.999999999999955,205,"Exploitation",3,3
"Xa",0.5,205,"General",1,1
"Ya",0.5,205,"General",1,1
"Xb",0.5,205,"General",1,1
"Yb",0.5,205,"General",1,1
"Xa",0.5,205,"General",1,2
"Ya",0.5,205,"General",1,2
"Xb",0.5,205,"General",1,2
"Yb",0.5,205,"General",1,2
"Xa",0.5,205,"General",1,3
"Ya",0.5,205,"General",1,3
"Xb",0.5,205,"General",1,3
"Yb",0.5,205,"General",1,3
"Xa",0.5,205,"General",2,1
"Ya",0.5,205,"General",2,1
"Xb",0.5,205,"General",2,1
"Yb",0.5,205,"General",2,1
"Xa",0.5,205,"General",2,2
"Ya",0.5,205,"General",2,2
"Xb",0.5,205,"General",2,2
"Yb",0.5,205,"General",2,2
"Xa",0.5,205,"General",2,3
"Ya",0.5,205,"General",2,3
"Xb",0.5,205,"General",2,3
"Yb",0.5,205,"General",2,3
"Xa",0.5,205,"General",3,1
"Ya",0.5,205,"General",3,1
"Xb",0.5,205,"General",3,1
"Yb",0.5,205,"General",3,1
"Xa",0.5,205,"General",3,2
"Ya",0.5,205,"General",3,2
"Xb",0.5,205,"General",3,2
"Yb",0.5,205,"General",3,2
"Xa",0.5,205,"General",3,3
"Ya",0.5,205,"General",3,3
"Xb",0.5,205,"General",3,3
"Yb",0.5,205,"General",3,3
"Xa",0.999931594465884,205,"Learning",1,1
"Ya",6.84055341156978e-05,205,"Learning",1,1
"Xb",0.999996392608458,205,"Learning",1,1
"Yb",3.60739154243208e-06,205,"Learning",1,1
"Xa",0.999999858465274,205,"Learning",1,2
"Ya",1.41534725731869e-07,205,"Learning",1,2
"Xb",0.99999999264723,205,"Learning",1,2
"Yb",7.35277022557612e-09,205,"Learning",1,2
"Xa",0.999996392608458,205,"Learning",1,3
"Ya",3.60739154243208e-06,205,"Learning",1,3
"Xb",0.999999975443492,205,"Learning",1,3
"Yb",2.45565083435171e-08,205,"Learning",1,3
"Xa",0.5,205,"Learning",2,1
"Ya",0.5,205,"Learning",2,1
"Xb",0.999931594465884,205,"Learning",2,1
"Yb",6.84055341156979e-05,205,"Learning",2,1
"Xa",0.5,205,"Learning",2,2
"Ya",0.5,205,"Learning",2,2
"Xb",0.999999858465274,205,"Learning",2,2
"Yb",1.41534725731869e-07,205,"Learning",2,2
"Xa",0.5,205,"Learning",2,3
"Ya",0.5,205,"Learning",2,3
"Xb",0.999996392608458,205,"Learning",2,3
"Yb",3.60739154243208e-06,205,"Learning",2,3
"Xa",0.999931594465884,205,"Learning",3,1
"Ya",6.84055341156978e-05,205,"Learning",3,1
"Xb",3.60739154243208e-06,205,"Learning",3,1
"Yb",0.999996392608458,205,"Learning",3,1
"Xa",0.960763417545904,205,"Learning",3,2
"Ya",0.0392365824540959,205,"Learning",3,2
"Xb",7.35277022557612e-09,205,"Learning",3,2
"Yb",0.99999999264723,205,"Learning",3,2
"Xa",0.960763417545904,205,"Learning",3,3
"Ya",0.039236582454096,205,"Learning",3,3
"Xb",7.40759508136819e-06,205,"Learning",3,3
"Yb",0.999992592404919,205,"Learning",3,3
"Xa",0.145755948705818,205,"Planning",1,1
"Xb",0.854244051294181,205,"Planning",1,1
"Ya",0.854244051294181,205,"Planning",1,1
"Yb",0.145755948705818,205,"Planning",1,1
"Xa",0.128747146040411,205,"Planning",1,2
"Xb",0.871252853959589,205,"Planning",1,2
"Ya",0.871252853959589,205,"Planning",1,2
"Yb",0.128747146040411,205,"Planning",1,2
"Xa",0.0225820841819488,205,"Planning",1,3
"Xb",0.977417915818051,205,"Planning",1,3
"Ya",0.977417915818051,205,"Planning",1,3
"Yb",0.0225820841819488,205,"Planning",1,3
"Xa",0.00058031844105532,205,"Planning",2,1
"Xb",0.999419681558945,205,"Planning",2,1
"Ya",0.999419681558945,205,"Planning",2,1
"Yb",0.00058031844105532,205,"Planning",2,1
"Xa",4.16691818640747e-06,205,"Planning",2,2
"Xb",0.999995833081814,205,"Planning",2,2
"Ya",0.999995833081814,205,"Planning",2,2
"Yb",4.16691818640747e-06,205,"Planning",2,2
"Xa",4.58493878126813e-05,205,"Planning",2,3
"Xb",0.999954150612187,205,"Planning",2,3
"Ya",0.999954150612187,205,"Planning",2,3
"Yb",4.58493878126813e-05,205,"Planning",2,3
"Xa",0.999999981339225,205,"Planning",3,1
"Xb",1.86607747523823e-08,205,"Planning",3,1
"Ya",1.86607747523823e-08,205,"Planning",3,1
"Yb",0.999999981339225,205,"Planning",3,1
"Xa",0.999999976945414,205,"Planning",3,2
"Xb",2.30545857515346e-08,205,"Planning",3,2
"Ya",2.30545857515346e-08,205,"Planning",3,2
"Yb",0.999999976945414,205,"Planning",3,2
"Xa",0.999994745046653,205,"Planning",3,3
"Xb",5.25495334748613e-06,205,"Planning",3,3
"Ya",5.25495334748613e-06,205,"Planning",3,3
"Yb",0.999994745046653,205,"Planning",3,3
"Xa",0.5,206,"Equality",1,1
"Xb",0.5,206,"Equality",1,1
"Ya",0.5,206,"Equality",1,1
"Yb",0.5,206,"Equality",1,1
"Xa",0.5,206,"Equality",1,2
"Xb",0.5,206,"Equality",1,2
"Ya",0.5,206,"Equality",1,2
"Yb",0.5,206,"Equality",1,2
"Xa",0.5,206,"Equality",1,3
"Xb",0.5,206,"Equality",1,3
"Ya",0.5,206,"Equality",1,3
"Yb",0.5,206,"Equality",1,3
"Xa",0.5,206,"Equality",2,1
"Xb",0.5,206,"Equality",2,1
"Ya",0.5,206,"Equality",2,1
"Yb",0.5,206,"Equality",2,1
"Xa",0.5,206,"Equality",2,2
"Xb",0.5,206,"Equality",2,2
"Ya",0.5,206,"Equality",2,2
"Yb",0.5,206,"Equality",2,2
"Xa",0.5,206,"Equality",2,3
"Xb",0.5,206,"Equality",2,3
"Ya",0.5,206,"Equality",2,3
"Yb",0.5,206,"Equality",2,3
"Xa",0.5,206,"Equality",3,1
"Xb",0.5,206,"Equality",3,1
"Ya",0.5,206,"Equality",3,1
"Yb",0.5,206,"Equality",3,1
"Xa",0.5,206,"Equality",3,2
"Xb",0.5,206,"Equality",3,2
"Ya",0.5,206,"Equality",3,2
"Yb",0.5,206,"Equality",3,2
"Xa",0.5,206,"Equality",3,3
"Xb",0.5,206,"Equality",3,3
"Ya",0.5,206,"Equality",3,3
"Yb",0.5,206,"Equality",3,3
"Xa",1.12528802427873e-05,206,"Equity",1,1
"Ya",0.999988747119757,206,"Equity",1,1
"Xb",3.04465659336474e-07,206,"Equity",1,1
"Yb",0.999999695534341,206,"Equity",1,1
"Xa",6.66202962261405e-09,206,"Equity",1,2
"Ya",0.99999999333797,206,"Equity",1,2
"Xb",1.78440437287925e-10,206,"Equity",1,2
"Yb",0.99999999982156,206,"Equity",1,2
"Xa",3.04465659336474e-07,206,"Equity",1,3
"Ya",0.999999695534341,206,"Equity",1,3
"Xb",7.55111051082402e-10,206,"Equity",1,3
"Yb",0.999999999244889,206,"Equity",1,3
"Xa",0.5,206,"Equity",2,1
"Ya",0.5,206,"Equity",2,1
"Xb",1.12528802427873e-05,206,"Equity",2,1
"Yb",0.999988747119757,206,"Equity",2,1
"Xa",0.5,206,"Equity",2,2
"Ya",0.5,206,"Equity",2,2
"Xb",6.66202962261409e-09,206,"Equity",2,2
"Yb",0.99999999333797,206,"Equity",2,2
"Xa",0.5,206,"Equity",2,3
"Ya",0.5,206,"Equity",2,3
"Xb",3.04465659336474e-07,206,"Equity",2,3
"Yb",0.999999695534341,206,"Equity",2,3
"Xa",1.12528802427873e-05,206,"Equity",3,1
"Ya",0.999988747119757,206,"Equity",3,1
"Xb",0.999999695534341,206,"Equity",3,1
"Yb",3.04465659336474e-07,206,"Equity",3,1
"Xa",0.0230801115507747,206,"Equity",3,2
"Ya",0.976919888449225,206,"Equity",3,2
"Xb",0.99999999982156,206,"Equity",3,2
"Yb",1.78440437287925e-10,206,"Equity",3,2
"Xa",0.0230801115507747,206,"Equity",3,3
"Ya",0.976919888449225,206,"Equity",3,3
"Xb",0.999999219494785,206,"Equity",3,3
"Yb",7.80505215104662e-07,206,"Equity",3,3
"Xa",0.5,206,"Exploitation",1,1
"Ya",0.5,206,"Exploitation",1,1
"Xb",0.5,206,"Exploitation",1,1
"Yb",0.5,206,"Exploitation",1,1
"Xa",0.5,206,"Exploitation",1,2
"Ya",0.5,206,"Exploitation",1,2
"Xb",0.5,206,"Exploitation",1,2
"Yb",0.5,206,"Exploitation",1,2
"Xa",0.5,206,"Exploitation",1,3
"Ya",0.5,206,"Exploitation",1,3
"Xb",0.5,206,"Exploitation",1,3
"Yb",0.5,206,"Exploitation",1,3
"Xa",0.5,206,"Exploitation",2,1
"Ya",0.5,206,"Exploitation",2,1
"Xb",0.5,206,"Exploitation",2,1
"Yb",0.5,206,"Exploitation",2,1
"Xa",0.5,206,"Exploitation",2,2
"Ya",0.5,206,"Exploitation",2,2
"Xb",0.5,206,"Exploitation",2,2
"Yb",0.5,206,"Exploitation",2,2
"Xa",0.5,206,"Exploitation",2,3
"Ya",0.5,206,"Exploitation",2,3
"Xb",0.5,206,"Exploitation",2,3
"Yb",0.5,206,"Exploitation",2,3
"Xa",0.5,206,"Exploitation",3,1
"Ya",0.5,206,"Exploitation",3,1
"Xb",0.5,206,"Exploitation",3,1
"Yb",0.5,206,"Exploitation",3,1
"Xa",0.5,206,"Exploitation",3,2
"Ya",0.5,206,"Exploitation",3,2
"Xb",0.5,206,"Exploitation",3,2
"Yb",0.5,206,"Exploitation",3,2
"Xa",0.5,206,"Exploitation",3,3
"Ya",0.5,206,"Exploitation",3,3
"Xb",0.5,206,"Exploitation",3,3
"Yb",0.5,206,"Exploitation",3,3
"Xa",0.5,206,"General",1,1
"Ya",0.5,206,"General",1,1
"Xb",0.5,206,"General",1,1
"Yb",0.5,206,"General",1,1
"Xa",0.5,206,"General",1,2
"Ya",0.5,206,"General",1,2
"Xb",0.5,206,"General",1,2
"Yb",0.5,206,"General",1,2
"Xa",0.5,206,"General",1,3
"Ya",0.5,206,"General",1,3
"Xb",0.5,206,"General",1,3
"Yb",0.5,206,"General",1,3
"Xa",0.5,206,"General",2,1
"Ya",0.5,206,"General",2,1
"Xb",0.5,206,"General",2,1
"Yb",0.5,206,"General",2,1
"Xa",0.5,206,"General",2,2
"Ya",0.5,206,"General",2,2
"Xb",0.5,206,"General",2,2
"Yb",0.5,206,"General",2,2
"Xa",0.5,206,"General",2,3
"Ya",0.5,206,"General",2,3
"Xb",0.5,206,"General",2,3
"Yb",0.5,206,"General",2,3
"Xa",0.5,206,"General",3,1
"Ya",0.5,206,"General",3,1
"Xb",0.5,206,"General",3,1
"Yb",0.5,206,"General",3,1
"Xa",0.5,206,"General",3,2
"Ya",0.5,206,"General",3,2
"Xb",0.5,206,"General",3,2
"Yb",0.5,206,"General",3,2
"Xa",0.5,206,"General",3,3
"Ya",0.5,206,"General",3,3
"Xb",0.5,206,"General",3,3
"Yb",0.5,206,"General",3,3
"Xa",0.999569723323416,206,"Learning",1,1
"Ya",0.00043027667658451,206,"Learning",1,1
"Xb",0.999956800705737,206,"Learning",1,1
"Yb",4.31992942625702e-05,206,"Learning",1,1
"Xa",0.999996895978467,206,"Learning",1,2
"Ya",3.10402153295365e-06,206,"Learning",1,2
"Xb",0.999999694326741,206,"Learning",1,2
"Yb",3.05673259382445e-07,206,"Learning",1,2
"Xa",0.999956800705737,206,"Learning",1,3
"Ya",4.31992942625702e-05,206,"Learning",1,3
"Xb",0.999999195611644,206,"Learning",1,3
"Yb",8.04388355802599e-07,206,"Learning",1,3
"Xa",0.5,206,"Learning",2,1
"Ya",0.5,206,"Learning",2,1
"Xb",0.999569723323416,206,"Learning",2,1
"Yb",0.00043027667658451,206,"Learning",2,1
"Xa",0.5,206,"Learning",2,2
"Ya",0.5,206,"Learning",2,2
"Xb",0.999996895978467,206,"Learning",2,2
"Yb",3.10402153295365e-06,206,"Learning",2,2
"Xa",0.5,206,"Learning",2,3
"Ya",0.5,206,"Learning",2,3
"Xb",0.999956800705737,206,"Learning",2,3
"Yb",4.31992942625702e-05,206,"Learning",2,3
"Xa",0.999569723323416,206,"Learning",3,1
"Ya",0.00043027667658451,206,"Learning",3,1
"Xb",4.31992942625702e-05,206,"Learning",3,1
"Yb",0.999956800705737,206,"Learning",3,1
"Xa",0.932180280229945,206,"Learning",3,2
